Id;Response_Market_Index;PROD_Formula;PER_sex;PER_Sex_Second_Driver;VEH_Actual_Value;CLA_HISTORY;CLA_HISTORY_1Y;CLA_HISTORY_3Y;CLA_BM_TPL_DECLARED;BEH_Mileage;PER_KIDS_ON_BOARD_ID;VEH_Number_of_doors;VEH_Top_Speed;BEH_Number_Year_Insured;VEH_TransmissionId;PER_Age_Main_Driver;PER_License_Age_Main_Driver;PER_License_Age_Second_Driver;PER_Matrimonial_Status;VEH_Age;VEH_Injection_Mode;VEH_fuel_type;BEH_vehicule_usage;VEH_Drive_type;VEH_Body;VEH_Segment;PER_Parking_Type;CLA_BM;VEH_engine_HP;VEH_pw_proportion;VEH_High_Risk_Vehicle;PER_previous_insurer;PER_Is_second_driver;PER_Age_oldest_child;PER_Second_Driver_Age;PER_Insured_Before;VEH_Weight;GEO_Lat;GEO_Long
1690964;301.5;FULL;1;0;49550;1;1;1;1;14;3;5;195;10;7;59;42;-1;2;0;380001;1;1;50001;10;30003;2;10;135;83;2;18;1;-99;-1;2;1193;1.39242362509258;4.13555340977243
1690980;392.02;FULL;1;0;8860;1;1;1;1;14;3;5;195;1;7;36;18;-1;1;11;389999;2;1;50001;9;30005;2;1;120;58;2;2;1;-99;-1;2;1538;0.609123625092586;-2.11444659022757
1690982;392.02;FULL;1;0;8860;1;1;1;1;14;3;5;195;1;7;36;18;-1;1;11;389999;2;1;50001;9;30005;2;1;120;58;2;2;1;-99;-1;2;1538;0.442423625092587;-0.431146590227563
1690984;439;FULL;1;2;12584;1;1;1;1;14;1;5;197;8;7;30;13;7;2;11;389999;2;1;50002;9;30005;2;8;116;55;2;15;2;5;29;2;1555;2.60912362509259;-0.347746590227565
1691038;704;BASIC;2;0;9929;1;1;1;-1;12;1;5;204;-1;7;33;10;-1;2;12;389999;1;1;50001;9;30005;3;0;130;68;2;-99;1;5;-1;4;1417;0.00912362509258458;0.452253409772435
1691040;571;FULL;1;0;9487;1;1;1;1;14;2;5;208;7;7;60;44;-1;2;9;389999;2;1;50001;10;30005;2;7;130;64;2;2;1;-99;-1;2;1505;1.67582362509258;-4.43114659022756
1691041;279;FULL;1;1;32208;1;1;1;1;13;2;5;207;10;7;59;41;15;2;4;380009;2;1;50001;9;30003;2;10;140;73;2;6;2;-99;32;1;1425;-1.40757637490741;0.185553409772435
1691043;577;BASIC;2;0;4200;1;1;1;7;12;3;3;170;3;7;27;5;-1;2;14;389999;1;1;50001;10;30002;2;3;75;59;2;29;1;-99;-1;1;940;-1.40757637490741;0.185553409772435
1691044;279;FULL;1;1;32208;1;1;1;1;13;2;5;207;10;7;59;41;15;2;4;380009;2;1;50001;9;30003;2;10;140;73;2;6;2;-99;32;1;1425;-1.40757637490741;0.185553409772435
1691045;279;FULL;1;1;32208;1;1;1;1;13;2;5;207;10;7;59;41;15;2;4;380009;2;1;50001;9;30003;2;10;140;73;2;6;2;-99;32;1;1425;-1.40757637490741;0.185553409772435
1691061;319.53;BASIC;1;0;11480;1;1;1;1;12;2;5;180;7;7;34;17;-1;1;10;389999;2;1;50001;10;30003;2;7;100;55;2;15;1;-99;-1;1;1365;0.675823625092583;2.38555340977243
1691062;309;FULL;1;0;11480;1;1;1;1;12;2;5;180;7;7;34;17;-1;1;10;389999;2;1;50001;10;30003;2;7;100;55;2;15;1;-99;-1;1;1365;0.675823625092583;2.38555340977243
1691065;419;FULL;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;-1;2;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;1.67582362509258;-4.43114659022756
1691066;288;FULL;2;0;14609;1;1;1;1;13;1;5;175;8;7;35;16;?;?;8;380002;1;1;50001;10;30002;2;8;87;78;2;16;1;4;-1;1;830;-0.890876374907414;-2.51444659022756
1691067;277;BASIC;1;2;12537;1;1;1;1;13;1;5;169;10;8;40;19;17;2;8;380002;1;1;50001;9;30002;2;10;75;49;2;27;2;10;35;1;1130;0.275823625092585;-2.48114659022756
1691068;288;FULL;2;0;14609;1;1;1;1;13;1;5;175;8;7;35;16;?;?;8;380002;1;1;50001;10;30002;2;8;87;78;2;16;1;4;-1;1;830;-0.890876374907414;-2.51444659022756
1691071;229;FULL;1;2;12537;1;1;1;1;13;1;5;169;10;8;40;19;17;2;8;380002;1;1;50001;9;30002;2;10;75;49;2;27;2;10;35;1;1130;0.275823625092585;-2.48114659022756
1691084;509;FULL;2;0;4200;1;1;1;7;12;3;3;170;3;7;27;5;-1;2;14;389999;1;1;50001;10;30002;2;3;75;59;2;29;1;-99;-1;1;940;-1.40757637490741;0.185553409772435
1691085;279;FULL;1;1;32208;1;1;1;1;13;2;5;207;10;7;59;41;15;2;4;380009;2;1;50001;9;30003;2;10;140;73;2;6;2;-99;32;1;1425;-1.40757637490741;0.185553409772435
1691121;377.28;BASIC;1;0;23695;2;1;1;1;13;3;5;179;8;7;28;9;-1;1;5;380002;1;1;50001;10;30003;3;8;90;55;2;15;1;-99;-1;1;1205;-1.72417637490742;1.96885340977244
1691125;377.28;FULL;1;0;23695;2;1;1;1;13;3;5;179;8;7;28;9;-1;1;5;380002;1;1;50001;10;30003;3;8;90;55;2;15;1;-99;-1;1;1205;-1.72417637490742;1.96885340977244
1691138;403;BASIC;1;0;95863;1;1;1;1;14;3;5;210;7;7;64;32;-1;2;3;380008;2;1;50007;9;30005;2;7;184;79;2;6;1;-99;-1;2;1715;-1.70757637490742;0.752253409772436
1691143;379;FULL;1;0;95863;1;1;1;1;14;3;5;210;7;7;64;32;-1;2;3;380008;2;1;50007;9;30005;2;7;184;79;2;6;1;-99;-1;2;1715;-1.70757637490742;0.752253409772436
1691144;377.28;FULL;1;0;23695;2;1;1;1;13;3;5;179;8;7;28;9;-1;1;5;380002;1;1;50001;10;30003;3;8;90;55;2;15;1;-99;-1;1;1205;-1.72417637490742;1.96885340977244
1691161;704;FULL;2;0;9929;1;1;1;-1;12;1;5;204;-1;7;33;10;-1;2;12;389999;1;1;50001;9;30005;3;0;130;68;2;-99;1;5;-1;4;1417;0.00912362509258458;0.452253409772435
1691185;301.5;FULL;1;0;49550;1;1;1;1;14;3;5;195;10;7;59;42;-1;2;0;380001;1;1;50001;10;30003;2;10;135;83;2;18;1;-99;-1;2;1193;1.39242362509258;4.13555340977243
1691186;229;FULL;1;2;12537;1;1;1;1;13;1;5;169;10;8;40;19;17;2;8;380002;1;1;50001;9;30002;2;10;75;49;2;27;2;10;35;1;1130;0.275823625092585;-2.48114659022756
1691215;436.37;FULL;1;0;5500;1;1;1;1;14;1;5;177;10;7;41;24;-1;2;13;389999;2;1;50001;9;30005;3;10;90;47;2;27;1;12;-1;2;1420;-1.45757637490742;-0.347746590227565
1691219;491;FULL;1;0;20580;1;1;1;6;14;2;5;211;6;7;30;9;-1;1;7;380002;1;1;50001;10;30005;3;6;166;86;2;29;1;-99;-1;1;1425;-2.22417637490742;0.968853409772436
1691248;491;FULL;1;0;20580;1;1;1;6;14;2;5;211;6;7;30;9;-1;1;7;380002;1;1;50001;10;30005;3;6;166;86;2;29;1;-99;-1;1;1425;-2.22417637490742;0.968853409772436
1691261;1154;FULL;2;0;4600;1;1;1;-1;13;2;5;155;-1;7;33;0;-1;2;14;389999;1;1;50001;10;30002;3;0;60;52;1;-99;1;11;-1;4;860;1.50912362509258;-4.53114659022756
1691262;1154;FULL;2;0;4600;1;1;1;-1;13;2;5;155;-1;7;33;0;-1;2;14;389999;1;1;50001;10;30002;3;0;60;52;1;-99;1;11;-1;4;860;1.50912362509258;-4.53114659022756
1691264;310.94;FULL;1;0;10276;2;1;1;1;13;2;5;188;10;7;60;42;-1;2;9;380008;2;1;50001;10;30003;2;10;109;60;2;17;1;-99;-1;2;1337;-0.640876374907414;-1.98114659022756
1691265;310.94;FULL;1;0;10276;2;1;1;1;13;2;5;188;10;7;60;42;-1;2;9;380008;2;1;50001;10;30003;2;10;109;60;2;17;1;-99;-1;2;1337;-0.640876374907414;-1.98114659022756
1691266;481.69;BASIC;1;0;13652;1;1;1;1;13;2;5;213;10;7;35;17;-1;1;11;389999;1;1;50002;9;30005;3;10;143;72;2;32;1;-99;-1;1;1470;0.192423625092587;-3.51444659022756
1691267;1428;BASIC;1;0;2000;1;1;1;-1;12;3;?;211;-1;7;19;0;-1;1;23;389999;1;1;50002;1;30006;2;0;150;79;2;-99;1;-99;-1;4;1400;-0.307576374907413;-0.0644465902275648
1691270;459;FULL;1;0;13652;1;1;1;1;13;2;5;213;10;7;35;17;-1;1;11;389999;1;1;50002;9;30005;3;10;143;72;2;32;1;-99;-1;1;1470;0.192423625092587;-3.51444659022756
1691287;458;BASIC;1;0;8394;1;1;1;1;12;2;5;194;10;7;54;32;-1;5;9;389999;2;1;50001;10;30005;3;10;110;60;2;5;1;-99;-1;2;1350;0.509123625092585;1.98555340977244
1691301;915.18;BASIC;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;2.84242362509259;-0.614446590227566
1691309;359;FULL;1;2;16852;2;1;1;1;13;1;5;195;9;7;30;13;8;2;7;389999;2;1;50001;9;30005;2;9;120;56;2;21;2;4;27;2;1585;2.60912362509259;-0.347746590227565
1691337;310.94;FULL;1;0;10276;2;1;1;1;13;2;5;188;10;7;60;42;-1;2;9;380008;2;1;50001;10;30003;2;10;109;60;2;17;1;-99;-1;2;1337;-0.640876374907414;-1.98114659022756
1691343;464;BASIC;1;0;7000;1;1;1;4;12;3;2;240;4;7;36;17;-1;2;14;389999;1;1;50001;6;30005;2;4;218;114;2;18;1;6;-1;1;1415;-1.92417637490742;0.0188534097724364
1691344;436.37;FULL;1;0;5500;1;1;1;1;14;1;5;177;10;7;41;24;-1;2;13;389999;2;1;50001;9;30005;3;10;90;47;2;27;1;12;-1;2;1420;-1.45757637490742;-0.347746590227565
1691357;359;FULL;1;2;16852;2;1;1;1;13;1;5;195;9;7;30;13;8;2;7;389999;2;1;50001;9;30005;2;9;120;56;2;21;2;4;27;2;1585;2.60912362509259;-0.347746590227565
1691360;641;BASIC;1;2;6700;1;1;1;7;13;2;4;220;4;7;29;8;0;1;15;389999;1;1;50001;1;30005;3;4;177;95;2;18;2;-99;25;1;1370;0.259123625092585;-3.59774659022756
1691362;388;BASIC;1;0;22937;1;1;1;1;14;2;5;195;6;7;28;10;-1;2;6;380008;2;1;50001;9;30003;2;6;136;60;2;16;1;5;-1;2;1688;0.509123625092585;1.98555340977244
1691363;369;FULL;1;0;22937;1;1;1;1;14;2;5;195;6;7;28;10;-1;2;6;380008;2;1;50001;9;30003;2;6;136;60;2;16;1;5;-1;2;1688;0.509123625092585;1.98555340977244
1691366;563;BASIC;1;2;41720;1;1;1;7;13;1;5;182;2;7;33;15;5;2;1;380002;1;1;50001;10;30003;1;2;100;63;2;18;2;4;33;2;1183;1.80912362509258;-4.44774659022756
1691369;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;2.84242362509259;-0.614446590227566
1691371;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;0.00912362509258458;0.452253409772435
1691372;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;0.00912362509258458;0.452253409772435
1691373;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;0.00912362509258458;0.452253409772435
1691375;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;2.84242362509259;-0.614446590227566
1691376;641;BASIC;1;2;6700;1;1;1;7;13;2;4;220;4;7;29;8;0;1;15;389999;1;1;50001;1;30005;3;4;177;95;2;18;2;-99;25;1;1370;0.259123625092585;-3.59774659022756
1691377;369;FULL;1;0;22937;1;1;1;1;14;2;5;195;6;7;28;10;-1;2;6;380008;2;1;50001;9;30003;2;6;136;60;2;16;1;5;-1;2;1688;0.509123625092585;1.98555340977244
1691378;369;FULL;1;0;22937;1;1;1;1;14;2;5;195;6;7;28;10;-1;2;6;380008;2;1;50001;9;30003;2;6;136;60;2;16;1;5;-1;2;1688;0.509123625092585;1.98555340977244
1691379;369;FULL;1;0;22937;1;1;1;1;14;2;5;195;6;7;28;10;-1;2;6;380008;2;1;50001;9;30003;2;6;136;60;2;16;1;5;-1;2;1688;0.509123625092585;1.98555340977244
1691380;499;FULL;1;2;41720;1;1;1;7;13;1;5;182;2;7;33;15;5;2;1;380002;1;1;50001;10;30003;1;2;100;63;2;18;2;4;33;2;1183;1.80912362509258;-4.44774659022756
1691381;499;FULL;1;2;41720;1;1;1;7;13;1;5;182;2;7;33;15;5;2;1;380002;1;1;50001;10;30003;1;2;100;63;2;18;2;4;33;2;1183;1.80912362509258;-4.44774659022756
1691382;499;FULL;1;2;41720;1;1;1;7;13;1;5;182;2;7;33;15;5;2;1;380002;1;1;50001;10;30003;1;2;100;63;2;18;2;4;33;2;1183;1.80912362509258;-4.44774659022756
1691383;499;FULL;1;2;41720;1;1;1;7;13;1;5;182;2;7;33;15;5;2;1;380002;1;1;50001;10;30003;1;2;100;63;2;18;2;4;33;2;1183;1.80912362509258;-4.44774659022756
1691405;373.63;BASIC;1;0;59588;1;1;1;1;13;2;5;207;7;7;32;13;-1;2;2;380008;2;1;50004;9;30005;2;7;140;63;2;5;1;6;-1;1;1656;2.17582362509258;0.918853409772435
1691406;458;FULL;1;0;8394;1;1;1;1;12;2;5;194;10;7;54;32;-1;5;9;389999;2;1;50001;10;30005;3;10;110;60;2;5;1;-99;-1;2;1350;0.509123625092585;1.98555340977244
1691408;1003;BASIC;2;0;3400;1;1;1;-1;12;2;?;158;-1;7;26;0;-1;2;15;389999;1;1;50001;10;30002;3;0;60;49;1;-99;1;2;-1;4;910;-1.67417637490742;3.48555340977244
1691411;779;FULL;1;0;13442;1;1;1;-1;12;2;5;178;-1;7;30;10;-1;2;9;389999;1;1;50001;9;30003;3;0;90;52;2;-99;1;-99;-1;4;1280;2.14242362509258;-0.447746590227563
1691414;419;FULL;1;0;7000;1;1;1;4;12;3;2;240;4;7;36;17;-1;2;14;389999;1;1;50001;6;30005;2;4;218;114;2;18;1;6;-1;1;1415;-1.92417637490742;0.0188534097724364
1691415;1003;BASIC;2;0;3400;1;1;1;-1;12;2;?;158;-1;7;26;0;-1;2;15;389999;1;1;50001;10;30002;3;0;60;49;1;-99;1;2;-1;4;910;-1.67417637490742;3.48555340977244
1691417;323.94;BASIC;2;0;1475;1;1;1;1;12;2;2;173;10;7;44;27;-1;2;19;389999;1;1;50001;3;30003;2;10;90;57;2;16;1;23;-1;1;1175;-0.340876374907417;-2.81444659022756
1691419;349;FULL;2;0;10500;1;1;1;1;13;3;5;193;9;7;32;15;-1;1;14;389999;2;1;50001;10;30003;2;9;110;65;2;29;1;-99;-1;1;1260;1.29242362509258;-0.414446590227563
1691422;1028;BASIC;1;0;13945;1;1;1;7;13;1;5;196;2;7;24;2;-1;2;10;380008;2;1;50001;9;30005;3;2;136;65;2;18;1;2;-1;1;1540;-1.65757637490741;0.902253409772435
1691423;525.13;BASIC;1;2;5000;1;1;1;1;12;3;3;151;10;7;53;24;5;2;15;389999;1;1;50001;10;30001;2;10;65;52;1;27;2;24;23;1;938;0.742423625092584;-0.847746590227565
1691424;981;BASIC;1;0;2100;1;1;1;-1;12;3;?;140;-1;7;21;3;?;?;16;389999;1;1;50001;10;30001;2;0;41;42;1;-99;1;-99;-1;4;730;-0.674176374907418;1.81885340977244
1691425;667.95;BASIC;1;2;7667;1;1;1;-1;13;1;5;180;-1;7;30;9;7;2;11;389999;1;1;50001;10;30003;2;0;90;58;2;-99;2;4;29;4;1154;-1.65757637490741;0.902253409772435
1691426;374.02;FULL;1;0;16120;1;1;1;1;13;1;4;175;9;7;48;29;?;?;8;380002;1;1;50001;1;30002;3;9;83;55;2;12;1;13;-1;1;1117;-0.657576374907414;2.45225340977244
1691427;981;BASIC;1;0;2100;1;1;1;-1;12;3;?;140;-1;7;21;3;?;?;16;389999;1;1;50001;10;30001;2;0;41;42;1;-99;1;-99;-1;4;730;-0.674176374907418;1.81885340977244
1691428;349;FULL;2;0;10500;1;1;1;1;13;3;5;193;9;7;32;15;-1;1;14;389999;2;1;50001;10;30003;2;9;110;65;2;29;1;-99;-1;1;1260;1.29242362509258;-0.414446590227563
1691456;419;FULL;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;?;?;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;-0.890876374907414;-2.51444659022756
1691457;419;FULL;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;?;?;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;-0.890876374907414;-2.51444659022756
1691460;421.82;BASIC;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;?;?;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;-0.890876374907414;-2.51444659022756
1691470;393.88;BASIC;1;0;16203;1;1;1;1;12;2;5;180;10;7;41;24;-1;2;9;389999;2;1;50001;9;30003;2;10;116;57;2;16;1;23;-1;2;1505;0.709123625092587;-1.91444659022756
1691473;419;FULL;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;?;?;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;-0.890876374907414;-2.51444659022756
1691474;391;FULL;2;0;11600;1;1;1;1;14;1;5;188;3;7;36;9;-1;2;12;389999;2;1;50001;10;30002;2;3;100;64;2;12;1;5;-1;2;1165;-0.324176374907417;2.13555340977243
1691475;569;FULL;1;0;25234;1;1;1;6;16;3;5;207;2;7;33;14;-1;1;7;380009;2;1;50001;9;30005;3;2;140;70;2;18;1;-99;-1;2;1490;0.509123625092585;1.98555340977244
1691476;602;BASIC;1;0;25234;1;1;1;6;16;3;5;207;2;7;33;14;-1;1;7;380009;2;1;50001;9;30005;3;2;140;70;2;18;1;-99;-1;2;1490;0.509123625092585;1.98555340977244
1691481;569;FULL;1;0;25234;1;1;1;6;16;3;5;207;2;7;33;14;-1;1;7;380009;2;1;50001;9;30005;3;2;140;70;2;18;1;-99;-1;2;1490;0.509123625092585;1.98555340977244
1691496;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;0.00912362509258458;0.452253409772435
1691497;359;FULL;1;0;7100;1;1;1;1;13;2;5;190;10;7;59;43;-1;2;12;389999;2;1;50001;10;30003;2;10;115;66;2;27;1;-99;-1;1;1300;1.29242362509258;1.86885340977243
1691498;779;FULL;2;0;28690;1;1;1;-1;12;3;5;184;-1;7;36;6;-1;1;4;380002;1;1;50001;10;30003;1;0;102;63;2;-99;1;-99;-1;4;1205;2.84242362509259;-0.614446590227566
1691501;1048;BASIC;1;0;3800;1;1;1;7;13;3;4;230;0;7;29;11;-1;1;18;389999;1;1;50002;1;30005;3;0;193;96;2;27;1;-99;-1;1;1490;0.659123625092583;0.168853409772435
1691503;449.98;BASIC;1;0;9300;1;1;1;1;13;2;4;207;10;7;53;31;?;?;15;389999;2;1;50002;1;30005;3;10;136;69;2;27;1;-99;-1;1;1450;-0.840876374907417;-2.44774659022756
1691504;309;FULL;1;0;59588;1;1;1;1;13;2;5;207;7;7;32;13;-1;2;2;380008;2;1;50004;9;30005;2;7;140;63;2;5;1;6;-1;1;1656;2.17582362509258;0.918853409772435
1691506;962;FULL;1;0;7000;1;1;1;-1;15;2;4;185;-1;7;26;4;-1;1;12;389999;1;1;50001;1;30003;3;0;100;71;2;-99;1;-99;-1;4;1051;-0.074676374907412;-2.92994659022757
1691508;309;FULL;1;0;59588;1;1;1;1;13;2;5;207;7;7;32;13;-1;2;2;380008;2;1;50004;9;30005;2;7;140;63;2;5;1;6;-1;1;1656;2.17582362509258;0.918853409772435
1691509;382;FULL;1;2;18055;1;1;1;1;16;1;5;190;5;7;43;22;18;2;9;389999;1;1;50001;9;30003;3;5;110;69;2;27;2;8;37;1;1180;2.75912362509258;-0.464446590227563
1691510;382;FULL;1;2;18055;1;1;1;1;16;1;5;190;5;7;43;22;18;2;9;389999;1;1;50001;9;30003;3;5;110;69;2;27;2;8;37;1;1180;2.75912362509258;-0.464446590227563
1691527;287.31;FULL;2;0;7803;11;1;2;1;13;3;5;168;7;7;25;7;-1;1;11;389999;1;1;50001;10;30002;2;7;75;55;2;12;1;-99;-1;2;1005;2.59242362509259;-0.814446590227565
1691530;287.31;BASIC;2;0;7803;11;1;2;1;13;3;5;168;7;7;25;7;-1;1;11;389999;1;1;50001;10;30002;2;7;75;55;2;12;1;-99;-1;2;1005;2.59242362509259;-0.814446590227565
1691534;287.31;FULL;2;0;7803;11;1;2;1;13;3;5;168;7;7;25;7;-1;1;11;389999;1;1;50001;10;30002;2;7;75;55;2;12;1;-99;-1;2;1005;2.59242362509259;-0.814446590227565
1691535;1957.44;FULL;1;0;19600;1;1;1;-1;14;3;4;217;-1;7;21;2;-1;1;11;389999;1;1;50001;1;30005;2;0;155;81;2;-99;1;-99;-1;4;1424;2.62582362509259;-1.86444659022757
1691538;349;FULL;1;0;5900;1;1;1;1;14;1;5;170;10;7;41;24;-1;2;12;389999;1;1;50001;10;30002;3;10;75;58;2;27;1;12;-1;2;950;-0.324176374907417;2.13555340977243
1691539;299;FULL;1;0;15163;2;1;1;1;14;2;3;177;10;7;47;29;-1;2;9;389999;1;1;50001;10;30003;4;10;90;57;2;16;1;15;-1;1;1167;2.52662362509258;0.932453409772435
1691548;469;FULL;1;2;35000;1;1;1;1;14;2;4;235;10;8;43;24;21;2;8;389999;1;1;50007;1;30005;4;10;200;96;2;29;2;23;43;1;1540;-1.44087637490742;0.152253409772435
1691550;278;BASIC;1;0;3500;2;1;2;2;14;2;?;160;9;7;36;15;-1;2;23;389999;2;1;50002;1;30006;2;9;75;49;2;7;1;7;-1;1;1130;0.325823625092582;1.41885340977244
1691551;1019;BASIC;1;0;3800;1;1;1;7;13;3;4;230;0;7;29;11;-1;1;18;389999;1;1;50002;1;30005;3;0;193;96;2;27;1;-99;-1;1;1490;0.659123625092583;0.168853409772435
1691562;569;FULL;1;0;25234;1;1;1;6;16;3;5;207;2;7;33;14;-1;1;7;380009;2;1;50001;9;30005;3;2;140;70;2;18;1;-99;-1;2;1490;-1.65757637490741;0.902253409772435
1691563;569;FULL;1;0;25234;1;1;1;6;16;3;5;207;2;7;33;14;-1;1;7;380009;2;1;50001;9;30005;3;2;140;70;2;18;1;-99;-1;2;1490;-1.65757637490741;0.902253409772435
1691576;393.88;FULL;1;0;16203;1;1;1;1;12;2;5;180;10;7;41;24;-1;2;9;389999;2;1;50001;9;30003;2;10;116;57;2;16;1;23;-1;2;1505;0.709123625092587;-1.91444659022756
1691577;559;FULL;1;0;8200;2;1;1;4;13;2;5;218;4;7;24;2;-1;1;12;389999;1;1;50001;10;30005;2;2;147;79;2;15;1;1;-1;1;1375;-1.44087637490742;-0.0477465902275647
1691578;375;BASIC;1;0;9097;2;1;1;3;13;2;5;195;10;7;63;45;-1;2;11;389999;2;1;50001;9;30003;2;10;115;61;2;12;1;-99;-1;1;1395;2.17582362509258;-1.14774659022756
1691580;393.88;FULL;1;0;16203;1;1;1;1;12;2;5;180;10;7;41;24;-1;2;9;389999;2;1;50001;9;30003;2;10;116;57;2;16;1;23;-1;2;1505;0.709123625092587;-1.91444659022756
1691582;345;BASIC;1;0;14685;2;1;2;3;15;1;4;211;8;7;34;16;-1;2;9;380009;2;1;50001;1;30005;2;8;136;70;2;15;1;-99;-1;2;1445;0.709123625092587;-1.91444659022756
1691585;382;FULL;1;2;18055;1;1;1;1;16;1;5;190;5;7;43;22;18;2;9;389999;1;1;50001;9;30003;3;5;110;69;2;27;2;8;37;1;1180;2.75912362509258;-0.464446590227563
1691602;862.84;BASIC;2;0;10200;1;1;1;-1;12;2;3;228;-1;7;29;11;-1;1;14;389999;1;1;50001;10;30003;2;0;180;112;2;-99;1;-99;-1;4;1180;0.609123625092586;-4.43114659022756
1691615;901;BASIC;1;0;33173;2;1;1;3;13;1;5;242;5;7;26;6;-1;2;8;380009;2;1;50003;9;30006;2;5;233;95;2;7;1;-99;-1;2;1805;-1.65757637490741;0.902253409772435
1691621;862.84;FULL;2;0;10200;1;1;1;-1;12;2;3;228;-1;7;29;11;-1;1;14;389999;1;1;50001;10;30003;2;0;180;112;2;-99;1;-99;-1;4;1180;0.609123625092586;-4.43114659022756
1691622;469;FULL;1;2;35000;1;1;1;1;14;2;4;235;10;8;43;24;21;2;8;389999;1;1;50007;1;30005;4;10;200;96;2;29;2;23;43;1;1540;-1.44087637490742;0.152253409772435
1691623;443;BASIC;1;0;1900;1;1;1;1;14;2;?;175;10;7;44;24;-1;2;15;389999;1;1;50001;1;30003;1;10;60;45;2;27;1;-99;-1;2;985;-1.62417637490741;-0.481146590227564
1691625;602;BASIC;1;0;25234;1;1;1;6;16;3;5;207;2;7;33;14;-1;1;7;380009;2;1;50001;9;30005;3;2;140;70;2;18;1;-99;-1;2;1490;-1.65757637490741;0.902253409772435
1691627;321.62;BASIC;1;2;1700;2;1;1;1;13;3;?;199;10;7;37;18;16;2;22;389999;1;1;50001;1;30006;2;10;122;68;2;27;2;-99;34;1;1325;0.225823625092588;1.13555340977243
1691630;862.84;FULL;2;0;10200;1;1;1;-1;12;2;3;228;-1;7;29;11;-1;1;14;389999;1;1;50001;10;30003;2;0;180;112;2;-99;1;-99;-1;4;1180;0.609123625092586;-4.43114659022756
1691632;719;FULL;1;0;33173;2;1;1;3;13;1;5;242;5;7;26;6;-1;2;8;380009;2;1;50003;9;30006;2;5;233;95;2;7;1;-99;-1;2;1805;-1.65757637490741;0.902253409772435
1691635;719;FULL;1;0;33173;2;1;1;3;13;1;5;242;5;7;26;6;-1;2;8;380009;2;1;50003;9;30006;2;5;233;95;2;7;1;-99;-1;2;1805;-1.65757637490741;0.902253409772435
1691696;488.76;FULL;1;0;13375;1;1;1;1;15;3;5;196;10;7;63;35;-1;2;7;380008;2;1;50001;9;30003;4;10;136;64;2;18;1;-99;-1;2;1575;2.07582362509258;-4.03114659022756
1691700;488.76;FULL;1;0;13375;1;1;1;1;15;3;5;196;10;7;63;35;-1;2;7;380008;2;1;50001;9;30003;4;10;136;64;2;18;1;-99;-1;2;1575;2.07582362509258;-4.03114659022756
1691701;488.76;FULL;1;0;13375;1;1;1;1;15;3;5;196;10;7;63;35;-1;2;7;380008;2;1;50001;9;30003;4;10;136;64;2;18;1;-99;-1;2;1575;2.07582362509258;-4.03114659022756
1691702;345;FULL;1;0;14685;2;1;2;3;15;1;4;211;8;7;34;16;-1;2;9;380009;2;1;50001;1;30005;2;8;136;70;2;15;1;-99;-1;2;1445;0.709123625092587;-1.91444659022756
1691703;559;FULL;1;0;8200;2;1;1;4;13;2;5;218;4;7;24;2;-1;1;12;389999;1;1;50001;10;30005;2;2;147;79;2;15;1;1;-1;1;1375;-1.44087637490742;-0.0477465902275647
1691704;279;FULL;1;0;9097;2;1;1;3;13;2;5;195;10;7;63;45;-1;2;11;389999;2;1;50001;9;30003;2;10;115;61;2;12;1;-99;-1;1;1395;2.17582362509258;-1.14774659022756
